table_name,column_name,domain,business_meaning,data_type,confidence_boost,domain_priority,validation_rules,examples,unique_key,processed_at
ACCOUNT_ANALYSIS,DBT_VALID_FROM,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_ANALYSIS.DBT_VALID_FROM,2025-06-15T22:54:00.552218
ACCOUNT_ANALYSIS,DBT_VALID_TO,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_ANALYSIS.DBT_VALID_TO,2025-06-15T22:54:00.552218
ACCOUNT_ANALYSIS,RECORD_SK,account,Account field RECORD_SK in ACCOUNT_ANALYSIS for business operations,varchar,10,5,,"sample_record_sk_1,sample_record_sk_2,sample_record_sk_3",ACCOUNT_ANALYSIS.RECORD_SK,2025-06-15T22:54:00.552218
ACCOUNT_ANALYSIS_DETAILED_HISTORY,ANB_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_ANALYSIS_DETAILED_HISTORY.ANB_ID,2025-06-15T22:54:00.556277
ACCOUNT_ANALYSIS_DETAILED_HISTORY,ANB_SILVERLAKE_DDALIH_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_ANALYSIS_DETAILED_HISTORY.ANB_SILVERLAKE_DDALIH_ID,2025-06-15T22:54:00.558328
ACCOUNT_ANALYSIS_DETAILED_HISTORY,ANB_ACCOUNT_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_ANALYSIS_DETAILED_HISTORY.ANB_ACCOUNT_ID,2025-06-15T22:54:00.560378
ACCOUNT_ANALYSIS_DETAILED_HISTORY,ACCOUNT_GROUP_CODE,account,Account field ACCOUNT_GROUP_CODE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_DETAILED_HISTORY.ACCOUNT_GROUP_CODE,2025-06-15T22:54:00.562382
ACCOUNT_ANALYSIS_DETAILED_HISTORY,SERVICE_ITEM_NUMBER,account,Account field SERVICE_ITEM_NUMBER in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_DETAILED_HISTORY.SERVICE_ITEM_NUMBER,2025-06-15T22:54:00.564380
ACCOUNT_ANALYSIS_DETAILED_HISTORY,GROUP_NUMBER,account,Account field GROUP_NUMBER in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_DETAILED_HISTORY.GROUP_NUMBER,2025-06-15T22:54:00.567060
ACCOUNT_ANALYSIS_DETAILED_HISTORY,ANALYSIS_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_ANALYSIS_DETAILED_HISTORY.ANALYSIS_DATE,2025-06-15T22:54:00.567060
ACCOUNT_ANALYSIS_DETAILED_HISTORY,AA_TYPE,account,Account field AA_TYPE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_aa_type_1,sample_aa_type_2,sample_aa_type_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.AA_TYPE,2025-06-15T22:54:00.569073
ACCOUNT_ANALYSIS_DETAILED_HISTORY,ITEM_DESCRIPTION,account,Account field ITEM_DESCRIPTION in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_item_description_1,sample_item_description_2,sample_item_description_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.ITEM_DESCRIPTION,2025-06-15T22:54:00.571084
ACCOUNT_ANALYSIS_DETAILED_HISTORY,ITEM_CHARGE,account,Account field ITEM_CHARGE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_item_charge_1,sample_item_charge_2,sample_item_charge_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.ITEM_CHARGE,2025-06-15T22:54:00.573095
ACCOUNT_ANALYSIS_DETAILED_HISTORY,TRANSACTION_CHARGE,account,Account field TRANSACTION_CHARGE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_transaction_charge_1,sample_transaction_charge_2,sample_transaction_charge_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.TRANSACTION_CHARGE,2025-06-15T22:54:00.574899
ACCOUNT_ANALYSIS_DETAILED_HISTORY,NUMBER_FREE,account,Account field NUMBER_FREE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_DETAILED_HISTORY.NUMBER_FREE,2025-06-15T22:54:00.575943
ACCOUNT_ANALYSIS_DETAILED_HISTORY,DEBIT_CREDIT_CODE,account,Account field DEBIT_CREDIT_CODE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_debit_credit_code_1,sample_debit_credit_code_2,sample_debit_credit_code_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.DEBIT_CREDIT_CODE,2025-06-15T22:54:00.577981
ACCOUNT_ANALYSIS_DETAILED_HISTORY,MINIMUM_CHARGE,account,Account field MINIMUM_CHARGE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_minimum_charge_1,sample_minimum_charge_2,sample_minimum_charge_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.MINIMUM_CHARGE,2025-06-15T22:54:00.578982
ACCOUNT_ANALYSIS_DETAILED_HISTORY,MAXIMUM_CHARGE,account,Account field MAXIMUM_CHARGE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_maximum_charge_1,sample_maximum_charge_2,sample_maximum_charge_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.MAXIMUM_CHARGE,2025-06-15T22:54:00.581238
ACCOUNT_ANALYSIS_DETAILED_HISTORY,FLAT_CHARGE,account,Account field FLAT_CHARGE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_flat_charge_1,sample_flat_charge_2,sample_flat_charge_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.FLAT_CHARGE,2025-06-15T22:54:00.582237
ACCOUNT_ANALYSIS_DETAILED_HISTORY,TIER_OPTION,account,Account field TIER_OPTION in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_tier_option_1,sample_tier_option_2,sample_tier_option_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.TIER_OPTION,2025-06-15T22:54:00.584376
ACCOUNT_ANALYSIS_DETAILED_HISTORY,NUMBE_AMT_CODE,account,Account field NUMBE_AMT_CODE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_numbe_amt_code_1,sample_numbe_amt_code_2,sample_numbe_amt_code_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.NUMBE_AMT_CODE,2025-06-15T22:54:00.585731
ACCOUNT_ANALYSIS_DETAILED_HISTORY,PRINT_IF_ZERO,account,Account field PRINT_IF_ZERO in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_print_if_zero_1,sample_print_if_zero_2,sample_print_if_zero_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.PRINT_IF_ZERO,2025-06-15T22:54:00.587240
ACCOUNT_ANALYSIS_DETAILED_HISTORY,CHARGE_TIER1,account,Account field CHARGE_TIER1 in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_charge_tier1_1,sample_charge_tier1_2,sample_charge_tier1_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.CHARGE_TIER1,2025-06-15T22:54:00.587240
ACCOUNT_ANALYSIS_DETAILED_HISTORY,COUNT_TIER2,account,Account field COUNT_TIER2 in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_DETAILED_HISTORY.COUNT_TIER2,2025-06-15T22:54:00.587240
ACCOUNT_ANALYSIS_DETAILED_HISTORY,CHARGE_TIER2,account,Account field CHARGE_TIER2 in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_charge_tier2_1,sample_charge_tier2_2,sample_charge_tier2_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.CHARGE_TIER2,2025-06-15T22:54:00.591685
ACCOUNT_ANALYSIS_DETAILED_HISTORY,COUNT_TIER3,account,Account field COUNT_TIER3 in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_DETAILED_HISTORY.COUNT_TIER3,2025-06-15T22:54:00.593741
ACCOUNT_ANALYSIS_DETAILED_HISTORY,CHARGE_TIER3,account,Account field CHARGE_TIER3 in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_charge_tier3_1,sample_charge_tier3_2,sample_charge_tier3_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.CHARGE_TIER3,2025-06-15T22:54:00.595186
ACCOUNT_ANALYSIS_DETAILED_HISTORY,COUNT_TIER4,account,Account field COUNT_TIER4 in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_DETAILED_HISTORY.COUNT_TIER4,2025-06-15T22:54:00.597321
ACCOUNT_ANALYSIS_DETAILED_HISTORY,CHARGE_TIER4,account,Account field CHARGE_TIER4 in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_charge_tier4_1,sample_charge_tier4_2,sample_charge_tier4_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.CHARGE_TIER4,2025-06-15T22:54:00.598483
ACCOUNT_ANALYSIS_DETAILED_HISTORY,COUNT_TIER5,account,Account field COUNT_TIER5 in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_DETAILED_HISTORY.COUNT_TIER5,2025-06-15T22:54:00.599800
ACCOUNT_ANALYSIS_DETAILED_HISTORY,CHARGE_TIER5,account,Account field CHARGE_TIER5 in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_charge_tier5_1,sample_charge_tier5_2,sample_charge_tier5_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.CHARGE_TIER5,2025-06-15T22:54:00.601091
ACCOUNT_ANALYSIS_DETAILED_HISTORY,WAIVE_FEE_INDICATOR,account,Account field WAIVE_FEE_INDICATOR in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,decimal,10,5,,"100.00,250.50,500.75",ACCOUNT_ANALYSIS_DETAILED_HISTORY.WAIVE_FEE_INDICATOR,2025-06-15T22:54:00.603087
ACCOUNT_ANALYSIS_DETAILED_HISTORY,WAIVE_FEE_EXPIRY_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_ANALYSIS_DETAILED_HISTORY.WAIVE_FEE_EXPIRY_DATE,2025-06-15T22:54:00.604087
ACCOUNT_ANALYSIS_DETAILED_HISTORY,EXCEPTED_PRICING_BEGINNING_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_ANALYSIS_DETAILED_HISTORY.EXCEPTED_PRICING_BEGINNING_DATE,2025-06-15T22:54:00.605623
ACCOUNT_ANALYSIS_DETAILED_HISTORY,EXCEPTED_PRICING_END_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_ANALYSIS_DETAILED_HISTORY.EXCEPTED_PRICING_END_DATE,2025-06-15T22:54:00.606648
ACCOUNT_ANALYSIS_DETAILED_HISTORY,RECURRING_ITEM,account,Account field RECURRING_ITEM in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_recurring_item_1,sample_recurring_item_2,sample_recurring_item_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.RECURRING_ITEM,2025-06-15T22:54:00.608556
ACCOUNT_ANALYSIS_DETAILED_HISTORY,RECURRING_ITEM_EXPIRY_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_ANALYSIS_DETAILED_HISTORY.RECURRING_ITEM_EXPIRY_DATE,2025-06-15T22:54:00.610631
ACCOUNT_ANALYSIS_DETAILED_HISTORY,HARD_SOFT_CHARGE,account,Account field HARD_SOFT_CHARGE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_hard_soft_charge_1,sample_hard_soft_charge_2,sample_hard_soft_charge_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.HARD_SOFT_CHARGE,2025-06-15T22:54:00.611473
ACCOUNT_ANALYSIS_DETAILED_HISTORY,STATEMENT_OCCURRENCE,account,Account field STATEMENT_OCCURRENCE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_statement_occurrence_1,sample_statement_occurrence_2,sample_statement_occurrence_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.STATEMENT_OCCURRENCE,2025-06-15T22:54:00.612926
ACCOUNT_ANALYSIS_DETAILED_HISTORY,CTD_NUMBER_FREE_COUNT,account,Account field CTD_NUMBER_FREE_COUNT in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_DETAILED_HISTORY.CTD_NUMBER_FREE_COUNT,2025-06-15T22:54:00.612926
ACCOUNT_ANALYSIS_DETAILED_HISTORY,EXCEPTION_LEVEL,account,Account field EXCEPTION_LEVEL in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_exception_level_1,sample_exception_level_2,sample_exception_level_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.EXCEPTION_LEVEL,2025-06-15T22:54:00.615766
ACCOUNT_ANALYSIS_DETAILED_HISTORY,REQUIRED_BALANCE,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_ANALYSIS_DETAILED_HISTORY.REQUIRED_BALANCE,2025-06-15T22:54:00.615766
ACCOUNT_ANALYSIS_DETAILED_HISTORY,TRANSACTION_COUNT,account,Account field TRANSACTION_COUNT in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_DETAILED_HISTORY.TRANSACTION_COUNT,2025-06-15T22:54:00.615766
ACCOUNT_ANALYSIS_DETAILED_HISTORY,ANB_BRANCH_DETAIL_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_ANALYSIS_DETAILED_HISTORY.ANB_BRANCH_DETAIL_ID,2025-06-15T22:54:00.615766
ACCOUNT_ANALYSIS_DETAILED_HISTORY,OFFICER_CODE,account,Account field OFFICER_CODE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_officer_code_1,sample_officer_code_2,sample_officer_code_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.OFFICER_CODE,2025-06-15T22:54:00.615766
ACCOUNT_ANALYSIS_DETAILED_HISTORY,ANALYSIS_PLAN,account,Account field ANALYSIS_PLAN in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_analysis_plan_1,sample_analysis_plan_2,sample_analysis_plan_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.ANALYSIS_PLAN,2025-06-15T22:54:00.623719
ACCOUNT_ANALYSIS_DETAILED_HISTORY,STATEMENT_GROUP_CODE,account,Account field STATEMENT_GROUP_CODE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_statement_group_code_1,sample_statement_group_code_2,sample_statement_group_code_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.STATEMENT_GROUP_CODE,2025-06-15T22:54:00.625000
ACCOUNT_ANALYSIS_DETAILED_HISTORY,GROUP_SERVICE_CODE,account,Account field GROUP_SERVICE_CODE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,varchar,10,5,,"sample_group_service_code_1,sample_group_service_code_2,sample_group_service_code_3",ACCOUNT_ANALYSIS_DETAILED_HISTORY.GROUP_SERVICE_CODE,2025-06-15T22:54:00.625000
ACCOUNT_ANALYSIS_DETAILED_HISTORY,ADT_HASH_KEY,account,Account field ADT_HASH_KEY in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_ANALYSIS_DETAILED_HISTORY.ADT_HASH_KEY,2025-06-15T22:54:00.627792
ACCOUNT_ANALYSIS_DETAILED_HISTORY,ADT_FILE_SOURCE,account,Account field ADT_FILE_SOURCE in ACCOUNT_ANALYSIS_DETAILED_HISTORY for business operations,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_ANALYSIS_DETAILED_HISTORY.ADT_FILE_SOURCE,2025-06-15T22:54:00.630065
ACCOUNT_ANALYSIS_DETAILED_HISTORY,ADT_LOAD_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_ANALYSIS_DETAILED_HISTORY.ADT_LOAD_DATE,2025-06-15T22:54:00.631062
ACCOUNT_ANALYSIS_HISTORY,ANB_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_ANALYSIS_HISTORY.ANB_ID,2025-06-15T22:54:00.633288
ACCOUNT_ANALYSIS_HISTORY,ANB_SILVERLAKE_DDAAHS_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_ANALYSIS_HISTORY.ANB_SILVERLAKE_DDAAHS_ID,2025-06-15T22:54:00.634890
ACCOUNT_ANALYSIS_HISTORY,ANB_ACCOUNT_ID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_ANALYSIS_HISTORY.ANB_ACCOUNT_ID,2025-06-15T22:54:00.634890
ACCOUNT_ANALYSIS_HISTORY,ANALYSIS_PLAN,account,Account field ANALYSIS_PLAN in ACCOUNT_ANALYSIS_HISTORY for business operations,varchar,10,5,,"sample_analysis_plan_1,sample_analysis_plan_2,sample_analysis_plan_3",ACCOUNT_ANALYSIS_HISTORY.ANALYSIS_PLAN,2025-06-15T22:54:00.637321
ACCOUNT_ANALYSIS_HISTORY,ACCOUNT_NUMBER,account,Account field ACCOUNT_NUMBER in ACCOUNT_ANALYSIS_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_HISTORY.ACCOUNT_NUMBER,2025-06-15T22:54:00.637321
ACCOUNT_ANALYSIS_HISTORY,ACCOUNT_TYPE,account,Account field ACCOUNT_TYPE in ACCOUNT_ANALYSIS_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_HISTORY.ACCOUNT_TYPE,2025-06-15T22:54:00.637321
ACCOUNT_ANALYSIS_HISTORY,ACCOUNT_GROUP_G_CODE,account,Account field ACCOUNT_GROUP_G_CODE in ACCOUNT_ANALYSIS_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_HISTORY.ACCOUNT_GROUP_G_CODE,2025-06-15T22:54:00.642702
ACCOUNT_ANALYSIS_HISTORY,AGGREGATE_DAYS,account,Account field AGGREGATE_DAYS in ACCOUNT_ANALYSIS_HISTORY for business operations,varchar,10,5,,"sample_aggregate_days_1,sample_aggregate_days_2,sample_aggregate_days_3",ACCOUNT_ANALYSIS_HISTORY.AGGREGATE_DAYS,2025-06-15T22:54:00.644374
ACCOUNT_ANALYSIS_HISTORY,AGGREGATE_DAYS_NEGATIVE,account,Account field AGGREGATE_DAYS_NEGATIVE in ACCOUNT_ANALYSIS_HISTORY for business operations,varchar,10,5,,"sample_aggregate_days_negative_1,sample_aggregate_days_negative_2,sample_aggregate_days_negative_3",ACCOUNT_ANALYSIS_HISTORY.AGGREGATE_DAYS_NEGATIVE,2025-06-15T22:54:00.646096
ACCOUNT_ANALYSIS_HISTORY,AGGREGATE_DAYS_POSITIVE,account,Account field AGGREGATE_DAYS_POSITIVE in ACCOUNT_ANALYSIS_HISTORY for business operations,varchar,10,5,,"sample_aggregate_days_positive_1,sample_aggregate_days_positive_2,sample_aggregate_days_positive_3",ACCOUNT_ANALYSIS_HISTORY.AGGREGATE_DAYS_POSITIVE,2025-06-15T22:54:00.646096
ACCOUNT_ANALYSIS_HISTORY,AVERAGE_LEDGER,account,Account field AVERAGE_LEDGER in ACCOUNT_ANALYSIS_HISTORY for business operations,varchar,10,5,,"sample_average_ledger_1,sample_average_ledger_2,sample_average_ledger_3",ACCOUNT_ANALYSIS_HISTORY.AVERAGE_LEDGER,2025-06-15T22:54:00.649361
ACCOUNT_ANALYSIS_HISTORY,AVERAGE_COLLECTED,account,Account field AVERAGE_COLLECTED in ACCOUNT_ANALYSIS_HISTORY for business operations,varchar,10,5,,"sample_average_collected_1,sample_average_collected_2,sample_average_collected_3",ACCOUNT_ANALYSIS_HISTORY.AVERAGE_COLLECTED,2025-06-15T22:54:00.649361
ACCOUNT_ANALYSIS_HISTORY,AVERAGE_COLLECTED_NEGATIVE,account,Account field AVERAGE_COLLECTED_NEGATIVE in ACCOUNT_ANALYSIS_HISTORY for business operations,varchar,10,5,,"sample_average_collected_negative_1,sample_average_collected_negative_2,sample_average_collected_negative_3",ACCOUNT_ANALYSIS_HISTORY.AVERAGE_COLLECTED_NEGATIVE,2025-06-15T22:54:00.649361
ACCOUNT_ANALYSIS_HISTORY,AVERAGE_COLLECTED_POSITIVE,account,Account field AVERAGE_COLLECTED_POSITIVE in ACCOUNT_ANALYSIS_HISTORY for business operations,varchar,10,5,,"sample_average_collected_positive_1,sample_average_collected_positive_2,sample_average_collected_positive_3",ACCOUNT_ANALYSIS_HISTORY.AVERAGE_COLLECTED_POSITIVE,2025-06-15T22:54:00.653288
ACCOUNT_ANALYSIS_HISTORY,CARRYOVER_USED,account,Account field CARRYOVER_USED in ACCOUNT_ANALYSIS_HISTORY for business operations,varchar,10,5,,"sample_carryover_used_1,sample_carryover_used_2,sample_carryover_used_3",ACCOUNT_ANALYSIS_HISTORY.CARRYOVER_USED,2025-06-15T22:54:00.655392
ACCOUNT_ANALYSIS_HISTORY,CHARGE_ACCCOUNT_NUMBER,account,Account field CHARGE_ACCCOUNT_NUMBER in ACCOUNT_ANALYSIS_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_HISTORY.CHARGE_ACCCOUNT_NUMBER,2025-06-15T22:54:00.656820
ACCOUNT_ANALYSIS_HISTORY,CHARGE_WAIVE_CODE,account,Account field CHARGE_WAIVE_CODE in ACCOUNT_ANALYSIS_HISTORY for business operations,varchar,10,5,,"sample_charge_waive_code_1,sample_charge_waive_code_2,sample_charge_waive_code_3",ACCOUNT_ANALYSIS_HISTORY.CHARGE_WAIVE_CODE,2025-06-15T22:54:00.657883
ACCOUNT_ANALYSIS_HISTORY,CHARGED_AT_CLOSING,account,Account field CHARGED_AT_CLOSING in ACCOUNT_ANALYSIS_HISTORY for business operations,varchar,10,5,,"sample_charged_at_closing_1,sample_charged_at_closing_2,sample_charged_at_closing_3",ACCOUNT_ANALYSIS_HISTORY.CHARGED_AT_CLOSING,2025-06-15T22:54:00.660000
ACCOUNT_ANALYSIS_HISTORY,COMPENSATING_BALANCE,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_ANALYSIS_HISTORY.COMPENSATING_BALANCE,2025-06-15T22:54:00.662011
ACCOUNT_ANALYSIS_HISTORY,ANALYSIS_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_ANALYSIS_HISTORY.ANALYSIS_DATE,2025-06-15T22:54:00.662011
ACCOUNT_ANALYSIS_HISTORY,ALTERNATE_ANALYSIS_DATE,account,Account date field for temporal tracking and reporting,date,10,5,,"2023-01-15,2023-06-30,2023-12-31",ACCOUNT_ANALYSIS_HISTORY.ALTERNATE_ANALYSIS_DATE,2025-06-15T22:54:00.664026
ACCOUNT_ANALYSIS_HISTORY,EARNINGS,account,Account field EARNINGS in ACCOUNT_ANALYSIS_HISTORY for business operations,varchar,10,5,,"sample_earnings_1,sample_earnings_2,sample_earnings_3",ACCOUNT_ANALYSIS_HISTORY.EARNINGS,2025-06-15T22:54:00.666038
ACCOUNT_ANALYSIS_HISTORY,EARNINGS_BALANCE_NEGATIVE,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_ANALYSIS_HISTORY.EARNINGS_BALANCE_NEGATIVE,2025-06-15T22:54:00.668052
ACCOUNT_ANALYSIS_HISTORY,EARNINGS_BALANCE_POSTIVE,account,Account financial field for monetary calculations and reporting,decimal,25,5,"numeric,non_negative","1250.50,5000.00,750.25",ACCOUNT_ANALYSIS_HISTORY.EARNINGS_BALANCE_POSTIVE,2025-06-15T22:54:00.670065
ACCOUNT_ANALYSIS_HISTORY,EARNINGS_RATE,account,Account field EARNINGS_RATE in ACCOUNT_ANALYSIS_HISTORY for business operations,decimal,10,5,,"3.25,4.75,2.95",ACCOUNT_ANALYSIS_HISTORY.EARNINGS_RATE,2025-06-15T22:54:00.670065
ACCOUNT_ANALYSIS_HISTORY,EARNINGS_RATE_NEGATIVE,account,Account field EARNINGS_RATE_NEGATIVE in ACCOUNT_ANALYSIS_HISTORY for business operations,decimal,10,5,,"3.25,4.75,2.95",ACCOUNT_ANALYSIS_HISTORY.EARNINGS_RATE_NEGATIVE,2025-06-15T22:54:00.672999
ACCOUNT_ANALYSIS_HISTORY,EARNINGS_RATE_POSTIVE,account,Account field EARNINGS_RATE_POSTIVE in ACCOUNT_ANALYSIS_HISTORY for business operations,decimal,10,5,,"3.25,4.75,2.95",ACCOUNT_ANALYSIS_HISTORY.EARNINGS_RATE_POSTIVE,2025-06-15T22:54:00.674634
ACCOUNT_ANALYSIS_HISTORY,EXCESS_EARNINGS_INTEREST_PAID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_ANALYSIS_HISTORY.EXCESS_EARNINGS_INTEREST_PAID,2025-06-15T22:54:00.676669
ACCOUNT_ANALYSIS_HISTORY,GROUP_NUMBER,account,Account field GROUP_NUMBER in ACCOUNT_ANALYSIS_HISTORY for business operations,bigint,10,5,,"12345,67890,54321",ACCOUNT_ANALYSIS_HISTORY.GROUP_NUMBER,2025-06-15T22:54:00.677780
ACCOUNT_ANALYSIS_HISTORY,INQUIRIES,account,Account field INQUIRIES in ACCOUNT_ANALYSIS_HISTORY for business operations,varchar,10,5,,"sample_inquiries_1,sample_inquiries_2,sample_inquiries_3",ACCOUNT_ANALYSIS_HISTORY.INQUIRIES,2025-06-15T22:54:00.679893
ACCOUNT_ANALYSIS_HISTORY,INTEREST_PAID,account,Account identifier field for system linking and relationship management,bigint,20,5,"not_null,unique","1001234567,2001234568,3001234569",ACCOUNT_ANALYSIS_HISTORY.INTEREST_PAID,2025-06-15T22:54:00.680697
