,target_table,target_column,source_table,source_column,domain,confidence,confidence_level,validation_method,reasoning,candidates_found,uuid_hash,processed_at
114,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,AVERAGE_COLLECTED_BALANCE_QTR3,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,a03e4ef12e3abe41d017e0ff9884713f,2025-06-15T18:18:22.089532
115,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,AVERAGE_COLLECTED_BALANCE_QTR4,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,4bd4db1200c9ea733bbfdd5a94ffc751,2025-06-15T18:18:22.175615
116,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,PAPER_STATEMENT_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,a7bb384145c868499c80a340a6217c3d,2025-06-15T18:18:22.252750
117,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,GL_GROUP_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,62d5112b7eb90f6abdd5e650f37d23bb,2025-06-15T18:18:22.322907
118,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,OVERDRAFT_CREDIT_LIMIT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,306cc2d8d58143d32b24ec0a96528dde,2025-06-15T18:18:22.394374
119,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,OVERDRAFT_LIMIT_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,13678a93fa2b943052e45502532b75b3,2025-06-15T18:18:22.472610
120,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,OVERDRAFT_UNUSED_LIMIT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,98c65bb17af65ad965e14009de9bc749,2025-06-15T18:18:22.555958
121,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,OVERDRAFT_USED_LIMIT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,b027444c5aa782792c570b4c23e7f12e,2025-06-15T18:18:22.626721
122,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CARD_OPT_IN_OUT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6374b61f46076b9ead6318704cfc47af,2025-06-15T18:18:22.708033
123,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,OVERDRAWN_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,566b0f8e51bdb0cf2b926842ed38d6f4,2025-06-15T18:18:22.782255
124,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ACCRUTED_INTEREST_MTD,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,e70bc7119058468c44202723931f8704,2025-06-15T18:18:22.854614
125,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ACCRUED_INTEREST_YTD,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,cb3f47d7519f07a7048e561e07867443,2025-06-15T18:18:22.935409
126,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ACCRUED_THROUGH_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,171436f34f3855fe18116f923036522e,2025-06-15T18:18:23.016830
127,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,HOLD_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,2627966c12d973ddf4caa5d62790a94b,2025-06-15T18:18:23.091581
128,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,HOLD_REASON,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,cbb5246bced067c0d111c83fbe65d079,2025-06-15T18:18:23.168716
129,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,MINIMUM_BALANCE_LIMIT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,75f36454c696ee756be1ae97de7e7706,2025-06-15T18:18:23.241472
130,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CLOSING_BALANCE_YESTERDAY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,5d4475c90b22ecf2f135a8583ede7bed,2025-06-15T18:18:23.322755
131,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,LAST_WITHDRAWAL_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,b4250c3c53f1a99cf41fa92f23f040ce,2025-06-15T18:18:23.406062
132,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,LAST_DEPOSIT_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d79cf27861795869ff4ebef235ea935c,2025-06-15T18:18:23.481805
133,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,TOTAL_CREDIT_AMOUNT_LAST_YEAR,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,c4cea52840adc316751ba0b0c81b2f62,2025-06-15T18:18:23.556136
134,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,TOTAL_FEE_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,add32a4d43c74bee7ab6eba97f70d7dd,2025-06-15T18:18:23.626684
135,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,TRANSFER_TO_ACCOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,384c089a55c0838389377e29bc30cf9d,2025-06-15T18:18:23.706032
136,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,LAST_CONTACT_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,7d92a1b2b181499bfac214aee46f866b,2025-06-15T18:18:23.782703
137,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,STATEMENT_PERIOD,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,0dd34a8fda2c48c76541aa5b43351ce4,2025-06-15T18:18:23.856215
138,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,STATEMENT_FREQUENCY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,b6e1d99603222f98817c1efc5e42eebc,2025-06-15T18:18:23.930723
139,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,NEXT_STATEMENT_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,a89336d9667a0ab962d1fd07530f0e28,2025-06-15T18:18:23.997333
140,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,LAST_STATEMENT_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,cf5c6d738e92e8a45a55d519bb873dd6,2025-06-15T18:18:24.060120
141,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,MODE_OF_STATEMENT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,b0d64f4601126cb74efcae4075ad1dc0,2025-06-15T18:18:24.145378
142,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,INDICATOR_CODE_TYPE_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,58eed09f1d9269876fadd3e9292aec9b,2025-06-15T18:18:24.216094
143,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CARD_OPT_INOUT_FLAG,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,a55edce169b11b7c720f4172880770fd,2025-06-15T18:18:24.284772
144,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CARD_OPT_INOUT_CURRENT_BUSINESS_FLAG,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,c1cb4f959b3800f30acd2905affe3f00,2025-06-15T18:18:24.358007
145,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CARD_OPT_INOUT_DATE_CHANGED,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,a157ed3bc0b7ac46870d88e69524a02f,2025-06-15T18:18:24.425428
146,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CARD_OPT_INOUT_EIP_FLAG,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,3d6b28b9d72809697901af8df313be39,2025-06-15T18:18:24.487767
147,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CHECK_GUARANTY_CARD,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,72748d379b47172a0852dce0d1c5a3b9,2025-06-15T18:18:24.572483
148,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,EFT_FLAG,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,e37d952f4584311af5cfb5ddd3a7c791,2025-06-15T18:18:24.632884
149,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,LAST_ACTIVE_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,aecfaa677863bc69d2ea51f5a0f9f73f,2025-06-15T18:18:24.701433
150,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,LAST_CHARGED_OFF_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d05e39736d9f25b47c71e5d3f16757b4,2025-06-15T18:18:24.777071
151,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,LAST_DEPOSIT_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,ae979e6c6ff2c4bac9b198111c78fdda,2025-06-15T18:18:24.845614
152,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,OFFICER_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,2d652eb0c215c31d4995232dfea40a7f,2025-06-15T18:18:24.921604
153,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,YEAR_TO_DATE_WAIVED,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,77c93bf9331215cc637f1c48d36b92e8,2025-06-15T18:18:24.993375
154,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ADDITIONAL_NAMES,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,007f8bd460b001429c33037e7c7bd41b,2025-06-15T18:18:25.061109
155,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,SERVICE_CHARGE_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f4d0dedfeaaee7aec91453bcba9f2021,2025-06-15T18:18:25.135294
156,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,GL_COST_CENTER,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,5fca6d9b5a6979f80f2d6fe7360cdf8c,2025-06-15T18:18:25.210088
157,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,YTD_INTEREST,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,7724586e9064ac98275e504e33a28839,2025-06-15T18:18:25.280800
158,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,PREVIOUS_YTD_INTEREST,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f353808580a833722a2f0175cc7aa87c,2025-06-15T18:18:25.358121
159,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,AGGREGATE_COLLATERAL_BALANCE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,b7062db01cd394082a92cf95edec5b8e,2025-06-15T18:18:25.432398
160,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,AGGREGATE_COLLATERAL_BALANCE_PREVIOUS_CYCLE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,565d6ad3279cdf3f3467cf99195f33b9,2025-06-15T18:18:25.502256
161,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,AGGREGATE_DAYS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,aab0d672b2e3ba7e464e437180ee7fa2,2025-06-15T18:18:25.579461
162,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,AGGREGATE_DAYS_PREVIOUS_CYCLE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6612a6178a0e41d50e74c73602692922,2025-06-15T18:18:25.661556
163,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,AMOUNT_OF_CREDITS_PREVIOUS_CYCLE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d2d004dde64b054ae3a6d490298f2459,2025-06-15T18:18:25.738901
164,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,AMOUNT_OF_DEBITS_PREVIOUS_CYCLE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,69d23fc988dedb1f92e3a7d12c576261,2025-06-15T18:18:25.811571
165,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ATM_CARD_ISSUE_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,202470bc4c35a3f0634a00635d965c84,2025-06-15T18:18:25.884449
166,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CLASS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,216bca2a5dff8dcb8865683f30098afa,2025-06-15T18:18:25.957594
167,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CARD_OD_ITEMS_CYCLE_TO_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,080902590cfe8d84a0d0775e8eca06f9,2025-06-15T18:18:26.036258
168,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CARD_OPT_IN_OUT_DATE_CHANGED,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,96d080482ae562d7c02c6cc376c10488,2025-06-15T18:18:26.110621
169,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CLOSED_REASON_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,75465967f9306c9d115e1135d30e7f6d,2025-06-15T18:18:26.198010
170,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,SPECIAL_INFO_CODE_1,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,172073e86b13145be5db178ea6ea93ba,2025-06-15T18:18:26.266242
171,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,FRAUD_ALERT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,96efad1ba9f2d9f1e976782e2aa67528,2025-06-15T18:18:26.337595
172,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ITEMS_OD_2ND_QUARTER,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,79ea8eba031a1d133c4f0d5a003a7319,2025-06-15T18:18:26.421128
173,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ITEMS_OD_4TH_QUARTER,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f60a72d703aeab25bdfb920b2dd7f8c5,2025-06-15T18:18:26.495866
174,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ITEMS_OD_5TH_QUARTER,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,213fd07ebdc32e0651d9d0f0f2688f3d,2025-06-15T18:18:26.572160
175,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,NO_CKS_DEPOSIT_LOCAL,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,b45b06f43e9b062714b18b13703fb846,2025-06-15T18:18:26.646892
176,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,MTD_SERVICE_CHARGE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,ae208adcc4bb65ecab803e4761f227b7,2025-06-15T18:18:26.726795
177,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,NUMBER_OF_CREDIT_PREVIOUS_CYCLE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f273f3da9361806d6706cd288af66f10,2025-06-15T18:18:26.808149
178,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,OD_REPORT_TYPE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,0bb8b6349eb2b00ce822efef4c90cccb,2025-06-15T18:18:26.881441
179,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,NO_CKS_DEPOSIT_ON_US,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,ea19308c16fa78e3bf11f25fbcc6bd51,2025-06-15T18:18:26.958641
180,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,RATE_REVIEW_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,13e5d288c34062807efd95ae84df18d6,2025-06-15T18:18:27.033483
181,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,PREVIOUS_STATEMENT_BALANCE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,831f4d2d0575938e49c95c7766090ce5,2025-06-15T18:18:27.120255
182,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,AA_CODE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,531b2e6b02f690bf84feab1ffbd930bb,2025-06-15T18:18:27.192420
183,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,NUMBER_OF_DEBITS_PREVIOUS_CYCLE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f221b59f9029e13d19fc2674a39e070a,2025-06-15T18:18:27.259433
184,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,NO_OF_ONUS_ATM,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,054d51172902e4a46af341b3b643e22c,2025-06-15T18:18:27.334957
185,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CURRENT_MONTH_FEES,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,4a86e6a1b2414a2f7ddfc2b141441051,2025-06-15T18:18:27.405738
186,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,YEAR_TO_DATE_FEES,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6fdb67168315440c9358ba60f5be194c,2025-06-15T18:18:27.482167
187,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,LAST_MAINTENANCE_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,267dd63879a7a71acbdc797e3712d114,2025-06-15T18:18:27.560976
188,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,NUMBER_OF_CHECKS_DEPOSITED_FOREIGN,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,684fa0d6b5fbb51f58f2b7c2d8f8334d,2025-06-15T18:18:27.629949
189,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,NUMBER_OF_CHECKS_DEPOSITED_LOCAL,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6af2526f00ad68589c6c49e1db75a340,2025-06-15T18:18:27.701504
190,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,NUMBER_OF_CHECKS_DEPOSITED_ON_US,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,ca61495050437c2e483e20e5cd9f0050,2025-06-15T18:18:27.768771
191,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ITEMS_OD_CURRENT_CYCLE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,79403fd92cc3a8e2bd4de74428cdd53e,2025-06-15T18:18:27.845550
192,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ITEMS_OD_CURRENT_QUARTER,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,2934991d0d4cc8993c8752ab0e544bf1,2025-06-15T18:18:27.922745
193,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ITEMS_OD_3RD_QUARTER,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,e1a22e2b0d0f469f8953f8f7678564c3,2025-06-15T18:18:27.994408
194,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,OD_PRIVILEGE_DESCRIPTION,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d500a8cdada354525deb9c227b6fc188,2025-06-15T18:18:28.074749
195,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,SPECIAL_INFORMATION_CODE1,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,b845d8eef863232137a4fcf426673c7c,2025-06-15T18:18:28.145609
196,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,YTD_SERVICE_CHARGE_FEES,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,25116848511e92150f4a3a13d48cffe1,2025-06-15T18:18:28.220577
197,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CARD_OPT_IN_OUT_CURRENT_BUSSINESS,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,3ef18c83cd0c1f0016c07b6b79306f37,2025-06-15T18:18:28.296637
198,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CARD_OPT_IN_OUT_EIP,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,233bd2879b891906ef59ba9ec2b171ab,2025-06-15T18:18:28.376413
199,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,AGGREGATE_COLLECTION_BALANCE_THIS_QUARTER,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,797a9ca6cdbf680b955d4fab40fc072b,2025-06-15T18:18:28.457618
200,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,AGGREGATE_DAYS_THIS_QUARTER,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,cda3a427e61d45456f3f8951267a1eae,2025-06-15T18:18:28.536920
201,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,AGGREGATE_LEDGER_BALANCE_PREVIOUS_CYCLE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,07dff2cab61dfa1bb3c33e293ba70224,2025-06-15T18:18:28.605683
202,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CHG_BACK_LTM_QTR,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,8bc92a9d0634a7ceb25600c787a15356,2025-06-15T18:18:28.674840
203,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CHG_BACK_LTM_QTR1,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,aefe606bbff1e471961571b4b9f6e035,2025-06-15T18:18:28.748037
204,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CHG_BACK_LTM_QTR2,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,807d2c37adc7e791033627a2b3140d20,2025-06-15T18:18:28.820312
205,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CHG_BACK_LTM_QTR3,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,8bcdcdd0deb2c1324031484e79f91eea,2025-06-15T18:18:28.896119
206,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,CHG_BACK_LTM_QTR4,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,4fa5ed79275609c08faa0d67d0bb3032,2025-06-15T18:18:28.975090
207,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,MINIMUM_BALANCE_MTD,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,3843590efdb9011604d5bddaf2008c0e,2025-06-15T18:18:29.047859
208,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,MTD_SERVICE_CHARGE_WAIVED,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,06926ae7b32aa69f8d2f40fc3ecd0376,2025-06-15T18:18:29.122650
209,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,OD_CHARGE_WAIVED_MTD,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,6b612bb31ec0b33ca467edcb388f0931,2025-06-15T18:18:29.193630
210,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ATM_CARD,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f6d845bf048b94b651e161509df524c4,2025-06-15T18:18:29.262755
211,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ACH_CREDITS_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,8add7d20f8253e3305cef832afbfa304,2025-06-15T18:18:29.333411
212,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ACH_CREDITS_NUMBER,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,aa08c36157bf5922f7da3621052029b8,2025-06-15T18:18:29.406726
213,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ACH_DEBITS_AMOUNT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,f3d57cbc925604c7cd21ca5fd1e84d08,2025-06-15T18:18:29.491115
214,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ACH_DEBITS_QUANTITY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,b77211fb0215e672f63eab3f523f92bf,2025-06-15T18:18:29.570883
215,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,MTD_INTEREST_ACCRUED,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,1f403bcfa10a193d592283f411f72346,2025-06-15T18:18:29.647626
216,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ADT_LOAD_DATE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,c735146548ec76fdb0125d23a4d7923c,2025-06-15T18:18:29.725630
217,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ADT_FILE_SOURCE,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,33ee7dfa1f0643a283cfafc4b9a2e1c9,2025-06-15T18:18:29.834930
218,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ADT_HASH_KEY,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,ca876e0a844510a96fbc491062e8e117,2025-06-15T18:18:29.904767
219,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,DBT_SCD_ID,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,c97fa65c7f88453f9170a05d09d4fe83,2025-06-15T18:18:29.974515
220,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,DBT_UPDATED_AT,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,dee8c9f7017a3070e2bea6ec335a5d6b,2025-06-15T18:18:30.047430
221,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,DBT_VALID_FROM,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,53f30b33450db66821a86cdcc34724ea,2025-06-15T18:18:30.122550
222,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,DBT_VALID_TO,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,203f8767ab18f4643df919271dccc3ff,2025-06-15T18:18:30.205073
223,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,RECORD_SK,NO_MATCH,NO_MATCH,accounts,0,none,no_candidates,No candidates found,0,d3c1bd4cbef632cd28321c6d3418b671,2025-06-15T18:18:30.288655
